Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Java IOT Developer,Coders Brain Pvt Ltd,Bangalore/Bengaluru,8-12 Yrs,"['Performance tuning', 'Maven', 'Tomcat', 'Payroll', 'Front end', 'JBoss', 'RDBMS', 'Debugging']"
IoT Developer - Cloud,Spanidea,Bangalore/Bengaluru,4-6 Yrs,"['Automation', 'Web services', 'Cloud', 'Javascript', 'Programming', 'Technical leadership', 'Architecting', 'Hardware']"
Sr. IoT Platform Software developer,Vishanz Business Services,Bengaluru,6-11 Yrs,"['Java', 'Kafka', 'MongoDB', 'Springboot', 'AWS', 'MQTT', 'NoSQL', 'HTTP']"
Cloud iOT Developer,Coders Brain Pvt Ltd,Bangalore/Bengaluru,3-7 Yrs,"['QA', 'operational support', 'devops', 'Cloud', 'jenkins', 'Management', 'AWS', 'Scripting']"
Iot Engineer-(Configuration/Testing),Sibca Electronic Equipment Company Limited,"Hybrid - Chennai, Tamil Nadu, Bengaluru, Karnataka, Trivandrum/ Thiruvananthapuram, Kerala",2-6 Yrs,"['Ubuntu', 'IOT', 'Linux', 'Software testing', 'Configuration']"
Mid Level Back End IoT Developer,Tensoriot Software Services,Bangalore/Bengaluru,3-8 Yrs,"['Backend', 'NoSQL', 'Analytical', 'Artificial Intelligence', 'Consulting', 'Machine learning', 'Operations', 'SQL']"
IoT Edge / Cloud Developer,Ageye Technologies,Bangalore/Bengaluru,2-3 Yrs,"['Unix', 'orchestration', 'Linux', 'Powershell', 'Functional testing', 'Cloud', 'network services', 'Subject Matter Expert']"
IoT Platform Software Architect / Lead developer,Expedite Technology Solutions,Bangalore/Bengaluru,3-6 Yrs,"['continuous integration', 'Solution design', 'Usage', 'Automation testing', 'Monitoring tools', 'Architecture', 'Coding', 'Agile development']"
Fullstack Developer IoT,Novel Financial Solutions,"Bangalore Rural, Karnataka, Bengaluru",2-7 Yrs,"['IOT', 'Cloud Integration', 'Fullstack Development', 'Embedded Systems', 'GOOGLE HOME', 'Aws Iot', 'Alexa', 'Zigbee']"
IOT  Engineer Mushroom solution(Permanent position  ),NIXSOL INDIA PRIVATE LIMITED,Hyderabad/Secunderabad,3-8 Yrs,"['IOT', 'Python', 'MQTT', 'Cloud', '.NET', 'CoAP', 'Positioning']"
"Senior Software Developer (Frontend, IoT)",Qutrix Solution,Bangalore/Bengaluru,2-5 Yrs,"['Product management', 'Object oriented design', 'jQuery', 'Networking', 'Debugging', 'Agile', 'Web designing', 'Monitoring']"
"Senior Software Developer (Backend, IoT)",Qutrix Solution,Bangalore/Bengaluru,1-4 Yrs,"['Product management', 'CVS', 'jQuery', 'Networking', 'Postgresql', 'MySQL', 'Agile', 'HTML']"
Senior Software Engineer (IoT/Backend/GoLang/SQL/NoSQL),Qutrix Solution,Hyderabad/Secunderabad,5-10 Yrs,"['CVS', 'jQuery', 'Linux', 'MySQL', 'Javascript', 'Agile', 'HTML', 'Apache']"
IoT & Embedded Programmer,Stability Tech Labs,Hyderabad/Secunderabad,2-4 Yrs,"['C++', 'Communication protocols', 'Linux', 'Cloud', 'Ethernet', 'Application development', 'HTTP', 'Open source']"
Embedded System Engineer/developer | IoT industry | Gurugram,Reckon Hr Consulting,"Gurgaon/ Gurugram, Haryana(Udyog Vihar)",5-8 Yrs,"['Linux developer', 'Embedded Software', 'Embedded system engineer', 'Software developer Linux multimedia', 'Linux multimedia developer', 'Embedded Systems Development', 'Embedded Development', 'Embedded Software Development']"
Azure IOT Architect,Right Pitch Digital,Hybrid - Bengaluru,10-15 Yrs,"['CoAP', 'Mqtt', 'AMQP', 'Azure IoT', 'Architecture', 'Microsoft Azure', 'IOT']"
Microsoft Dynamics CE/CRM Senior Developer (Or) Technical Consultant,Columbus Global,Hyderabad/Secunderabad,6-12 Yrs,"['IT services', 'Coding', 'SSRS', 'Consulting', 'Javascript', 'HTML', 'SDK', 'Microsoft Dynamics']"
Technical Architect - IOT Connectivity,Akkodis,Bangalore/Bengaluru,8-12 Yrs,"['Computer science', 'Telecom', 'System architecture', 'Simulation', 'PAAS', 'System integration', 'Scheduling', 'Information technology']"
Internet of Things (IoT) Trainer,Skilldzire Technologies,Hyderabad/Secunderabad,5-10 Yrs,"['Training', 'Technical Training', 'Data Analytics', 'IoT Training', 'Analytics', 'Technical', 'Internet', 'IOT']"
IoT Junior Trainer,Smartinternz,Hyderabad/Secunderabad,1-3 Yrs,"['IT services', 'SAN', 'Head Business Development', 'SOC', 'SMS', 'Sensors', 'CRM', 'Python']"
Principal Member of Technical Staff (IoT Gateway),Rane T4u,Bangalore/Bengaluru,7-12 Yrs,"['JMS', 'Cloud computing', 'Bengali', 'Malayalam', 'French', 'PDF', 'German', 'Spanish']"
IoT (Internet of Things),Vistan Nextgen,Hyderabad/Secunderabad,1-4 Yrs,"['Wireless', 'C++', 'Embedded systems', 'PDF', 'Coding', 'Time management', 'HTTP', 'Sensors']"
QA Lead - IoT SDK and Platform,Elear Solutions And Detect Technologies,Hyderabad/Secunderabad,5-7 Yrs,"['Qa', 'Application Development', 'Linux', 'Tcp / Ip', 'Automation Framework', 'Perl', 'Quality Assurance', 'Firmware Development']"
QA Lead - IoT Products,Elear Solutions And Detect Technologies,Hyderabad/Secunderabad,5-7 Yrs,"['Linux', 'Tcp / Ip', 'Automation Framework', 'Perl', 'Quality Assurance', 'New Product', 'Firmware Development', 'Python']"
Associate Distinguished Engineer (IoT Expert),Nagarro,India,15-20 Yrs,"['Cloud Architecture', 'IOT', 'IOT PROTOCOLS', 'Architecture', 'Protocols', 'Cloud']"
System Engineer | IoT Developer,Cloudrail,Pune,1-3 Yrs,"['TPM', 'Socket programming', 'Networking protocols', 'Linux kernel', 'Ethernet', 'Data structures', 'Firmware', 'Unit testing']"
IOT Expert,Infozzle,Mumbai,0-5 Yrs,"['home automation', 'continuous integration', 'Web services', 'XML', 'Network analysis', 'Deployment', 'HTTP', 'JSON']"
Internship - Internet of Things (IoT),Ziplr,Bhubaneswar,,
Azure IOT Architect,Skillety,"Noida, Bhubaneswar, Pune, Bangalore/Bengaluru",9-14 Yrs,"['Web technologies', 'Staffing', 'Cloud Services', 'PAAS', 'power bi', 'ASP.Net', 'MVC', 'Cosmos']"
Azure IOT Architect(JFM),Skillety,"Noida, Bhubaneswar, Pune, Bangalore/Bengaluru",8-13 Yrs,"['Web technologies', 'Staffing', 'Cloud Services', 'PAAS', 'power bi', 'ASP.Net', 'MVC', 'Cosmos']"
Product Manager - IoT,Siemens,Chennai,3-10 Yrs,"['Product management', 'Supply chain', 'Automation', 'Analytical', 'Agile', 'Siemens', 'Product design', 'Firmware']"
IoT Product Designer and Developer - Electronic Engineer,Techneurons,Wayanad,2-5 Yrs,"['Manager Quality Assurance', 'Networking', 'Product design', 'Firmware', 'Sensors', 'Troubleshooting', 'Monitoring', 'Testing']"
STEM Innovation Engineer,STEMROBO Technologies,"Delhi / NCR, Mumbai (All Areas)",0-2 Yrs,"['Arduino', 'IOT', 'Mechatronics', 'C', 'Coding', 'Artificial Intelligence', 'Electronics', 'Robotics']"
Urgent Hiring: Oracle Apps Technical Consultant,NTT DATA BUSINESS SOLUTIONS,"Hybrid - Hyderabad, Bangalore/Bengaluru",4-9 Yrs,"['Oracle Apps', 'R12', 'Ebs Technical', 'OAF', 'ebs', 'Rice', 'Oracle', 'Technical']"
IoT Application Development,MobileProgramming,Bangalore/Bengaluru,3-5 Yrs,"['Backend', 'Translation', 'Scalability', 'Coding', 'Application development', 'data visualization', 'Troubleshooting', 'Monitoring']"
Industrial Iot Data Analyst,Weir,Bangalore/Bengaluru,3-5 Yrs,"['Condition monitoring', 'Data analysis', 'Analytical', 'Control system', 'Process control', 'Data Analyst', 'Metallurgy', 'Open source']"
IoT/IIoT/edge development & security Professional,Bigboon Technologies,Bangalore/Bengaluru,3-15 Yrs,"['System architecture', 'Communication protocols', 'cloud security', 'Architectural design', 'Data processing', 'Deployment', 'data integrity', 'Troubleshooting']"
Lead Architect - Presales Digital Integration & IOT,Orange Business Services,"Hybrid - Navi Mumbai, Maharashtra, Mumbai (All Areas)",14-24 Yrs,"['Enterprise Architecture', 'Cloud Architecture', 'Application Design', 'Data Analytics', 'IOT', 'Application Development', 'TOGAF', 'Digital Transformation']"
Fullstack Developers - IoT,Lyktek.io,Madurai,2-7 Yrs,"['Mobile application development', 'Backend', 'Embedded systems', 'Analytical', 'Firmware development', 'Javascript', 'Agile', 'Troubleshooting']"
IoT Product Designer and Developer,Techneurons,Wayanad,2-5 Yrs,"['Bluetooth', 'Manager Quality Assurance', 'Networking', 'Javascript', 'HTML', 'Firmware', 'Troubleshooting', 'Testing']"
IoT Full Stack Developer,"Softura, Inc.",Chennai,2-6 Yrs,"['technical', 'software', 'scala', 'PAAS', 'database', 'NoSQL', 'ui', 'Analytical']"
SOFTWARE DEVELOPER ( AI / IOT / ML ),Synergytech Automation,Pune,2-3 Yrs,"['Computer science', 'Backend', 'Manager Quality Assurance', 'Front end', 'ERP system', 'Software development life cycle', 'ASP.Net', 'HTML']"
Sr . Software Developer ( IOT ),Stackavenue,Pune,5-10 Yrs,"['Rabbitmq', 'Software Development', 'Software Developer', 'Git', 'Software Engineering', 'Tdd', 'Microservices Architecture', 'Redis']"
Oracle CC&B Technical Architecture-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['Root cause analysis', 'Cloud', 'Technical architecture', 'Oracle', 'project management', 'delivery management', 'educational qualification', 'application development']"
Oracle CC&B Technical Architecture-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Root cause analysis', 'Cloud', 'Technical architecture', 'Oracle', 'project management', 'delivery management', 'educational qualification', 'application development']"
Oracle Cloud Applications Technical-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['HDL', 'Data conversion', 'Cloud Applications', 'Oracle financials', 'SOAP', 'rest', 'educational qualification', 'oracle cloud']"
Oracle Cloud Applications Technical-Application Developer,Accenture,Hyderabad/Secunderabad,3-5 Yrs,"['HDL', 'Data conversion', 'Cloud Applications', 'Oracle financials', 'SOAP', 'oracle cloud', 'application development', 'Cloud']"
Oracle CC&B Technical Architecture-Application Developer,Accenture,Hyderabad/Secunderabad,10-12 Yrs,"['TDD', 'Billing', 'Agile methodology', 'Oracle', 'Root cause analysis', 'Technical design', 'Technical architecture', 'Customer interaction']"
IoT Embedded Systems Engineer,Ageye Technologies,Bangalore/Bengaluru,2-7 Yrs,"['RTOS', 'Wireless', 'C++', 'Coding', 'Debugging', 'Agile', 'Application development', 'Firmware']"
Embedded Engineer (ECE)- Airport Solutions,Vardhman Airports Solutions Pvt. Ltd,"New Delhi(Moti Nagar), Delhi / NCR",2-4 Yrs,"['C', 'STM', 'IOT', 'Embedded', 'Embedded C', 'C++', 'PCB Designing', 'Circuit Designing']"
Dynamics 365 Developer/technical consultant,Wissen Infotech,"Hybrid - Hyderabad(Cyber Towers), Bengaluru(EPIP Zone)",7-12 Yrs,"['Javascript', 'Crm Plugins', 'Workflow', 'Power Platform', 'Powerapps', 'Dynamics', 'Canvas', 'CRM']"
.Net Developer - Consultant & Sr. Consultant,Deloitte,"Hybrid - Hyderabad, Bengaluru",3-8 Yrs,"['C#', 'ASP.NET', 'ASP.NET Web API and ASP.NET Core Framework', 'ASP.NET MVC', 'SQL', 'Web technologies', 'Web API', 'Consulting']"
"Embedded Firmware, IoT & Industrial Products",Aco Technology Centre,Bangalore/Bengaluru(Ulsoor),2-7 Yrs,"['Embedded', 'IOT', 'Wireless', 'Bluetooth', 'Firmware', 'Industrial', 'Industrial products', 'Embedded Firmware']"
Devops Engineer- IOT,Embitel Technologies,Bangalore/Bengaluru,7-13 Yrs,"['Automation', 'Linux', 'devops', 'Packaging', 'QNX', 'Firmware', 'SCM', 'Middleware']"
Fullstack IOT Engineer,Havells India Limited,Bengaluru,4-9 Yrs,"['IOT', 'Aws Cloud', 'Azure Cloud', 'Zigbee', 'API', 'Node.Js', 'Nosql Databases', 'Ble']"
Microsoft Front End Development (FED) Angular-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Front end', 'Javascript', 'HTML', 'SQL', 'Web services', 'ASP.Net', 'database development', 'Microsoft Front End Development']"
Microsoft BOT Framework-Application Developer,Accenture,Hyderabad/Secunderabad,5-8 Yrs,"['Project development', 'PAAS', 'Cosmos', 'Microsoft NLP', 'S Bot Framework', 'Cloud', 'MS Bot Composer', 'AZURE cloud technology']"
Microsoft ASP.NET-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['ASP.Net MVC', 'educational qualification', 'application development', 'Development', 'Application', 'MVC', 'Microsoft', 'ASP.Net']"
Product Security Engineer (Embedded/IoT devices),Sgtc India,Gurgaon/Gurugram,8-9 Yrs,"['Wireless', 'Automation', 'Bluetooth', 'JTAG', 'USB', 'Ethernet', 'Firmware', 'WiFi']"
Java Developer,Highradius,Hyderabad,0-5 Yrs,"['architecting', 'web application', 'java development', 'hibernate', 'sql', 'spring', 'agile process', 'elastic search']"
Electronics & Communication Engineer Fresher | Trainee | Graduate,Telemania,"Hybrid - Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",0-0 Yrs,"['B-Tech', 'ECE', 'Electronics Engineering', 'MATLAB', 'Fresher', 'EEE', 'PLC', 'Electronics']"
Oracle Apps Dba Consultant,Hitachi Digital Services,"Hybrid - Hyderabad, Pune, Maharashtra, Bengaluru",4-8 Yrs,"['Oracle EBS Suite R12.2', 'OID', 'OBIEE', 'OCI', 'Shell Scripting', 'E Business Suite', 'E', 'OTM']"
PLM Aras Developer,Infosys,Bangalore/Bengaluru,7-9 Yrs,"['PLM', 'data analysis', 'data structures', 'IOT', 'Analysis', 'Development', 'Aras', 'Data']"
Managed Services-Microsoft D365 Technical Consultant,PwC Service Delivery Center,"Mumbai, Hyderabad/Secunderabad, Gurgaon/Gurugram",6-9 Yrs,"['Supply chain management', 'Leadership development', 'Managed services', 'Enterprise applications', 'Consulting', 'Microsoft Dynamics', 'Management', 'microsoft']"
Azure IOT Edge Professional,Coders Brain Pvt Ltd,Remote,1-3 Yrs,"['MS SQL', 'microsoft azure', 'Edge', 'SQL', 'Microsoft', 'SQL Server', 'Azure IOT', 'IOT Edge']"
Azure IOT - Architect,Hexaquest Global - India,Mysore/Mysuru,12-13 Yrs,"['Maven', 'continuous integration', 'Publishing', 'GIT', 'TDD', 'test driven development', 'SDK', 'application architecture']"
Engineer / Sr. Engineer IOT Software Application,Ariprus,Mumbai,3-7 Yrs,"['Software design', 'SOA', 'XML', 'JSON', 'Scrum', 'Open source', 'Middleware', 'Automotive']"
Oracle Ebs Technical Consultant,Allegis Group,"Hyderabad, Telangana, Bengaluru",3-8 Yrs,"['oracle', 'Bi', 'Sql Plsql', 'PLSQL', 'Oracle e-business suite', 'Eb', 'SQL', 'Consulting']"
Sap Abap Technical Consultant,Tata Consultancy Services (TCS),"Hyderabad, Bengaluru, Delhi / NCR",6-11 Yrs,"['Odata', 'SAP ABAP', 'WebDynPro', 'WebDynPro ABAP', 'Ricef', 'BAPIs', 'OO ABAP', 'SAP Workflow']"
D365 Technical Consultant,Tata Consultancy Services (TCS),"Hyderabad, Bengaluru, Delhi / NCR",8-10 Yrs,"['D365- Financials', 'AX/ D365 - Finance & Operations', 'Microsoft Dynamics AX', 'Lcs', 'Microsoft Dynamics', 'Dynamics', 'Finance', 'Operations']"
SAP MDG Technical Consultant/Senior Consultant,Deloitte,"Hybrid - Hyderabad, Telangana, Bengaluru, Karnataka, Mumbai (All Areas)",3-8 Yrs,"['Sap Mdg Technical', 'Sap Master Data Governance', 'Sap Mdg', 'Master data management', 'Senior', 'Governance', 'Technical', 'Mdg']"
Crm Technical Consultant,Tata Consultancy Services (TCS),"Hyderabad, Bengaluru, Mumbai (All Areas)",3-8 Yrs,"['d365', 'MS Dynamics CRM', 'Microsoft Dynamics', 'CRM', 'Dynamics', 'Microsoft', 'Technical', 'Dynamic']"
Iot Trainer,Sivalley Technologies,Bangalore/Bengaluru(Marathahalli),1-6 Yrs,"['IOT', 'Embedded Testing', 'Iot Technology', 'Iot Testing', 'Training', 'Software testing', 'Embedded systems', 'Technology']"
UX and Graphics Designer - Sustainable Energy Lab (SEL) and IOT,Indian Institute for Human Settlements (IIHS),Bangalore/Bengaluru,1-5 Yrs,"['Ux Design', 'Graphic Designing', 'coding', 'design', 'graphics', 'Logo Design', 'Logo', 'IOT']"
Microsoft Azure Data Services-Application Developer,Accenture,Bangalore/Bengaluru,10-14 Yrs,"['Automation', 'Powershell', 'Workflow management', 'SSI', 'Python', 'data services', 'Web application', 'Hadoop']"
Microsoft Azure Data Services-Application Developer,Accenture,Bangalore/Bengaluru,2-5 Yrs,"['Postgresql', 'OLTP', 'SQL', 'Data architecture', 'microsoft azure', 'Cosmos', 'Azure Data Factory', 'Architecture']"
Microsoft Azure Architecture-Application Developer,Accenture,Bangalore/Bengaluru,8-12 Yrs,"['Automation', 'Powershell', 'PAAS', 'citrix xenapp', 'ITIL process', 'microsoft azure', 'User management', 'Operations']"
IOT L1 Support Engineer,The Product Guys,Bangalore/Bengaluru,2-7 Yrs,"['Telecom', 'Automation', 'Change management', 'Networking', '3G', 'Network operations', 'Analytical', 'CCNA']"
Senior Engineer - IoT & Automation,City Greens,Bangalore/Bengaluru,5-10 Yrs,"['SAN', 'Automation', 'Backend', 'Middle management', 'SOC', 'Hardware design', 'SMS', 'Design development']"
Tech Support Engineer (Electronic components/PCB/IOT/QC/ACS),Recrumart,Bangalore/Bengaluru,1-3 Yrs,"['Technical Support', 'Wiring', 'PCB Board Soldering', 'Dash board', 'Power Electronics', 'Electronics components', 'IOT', 'Soldering']"
"Sr. Software Engineer, D&T, IoT Solution",West Pharmaceutical Services,Bangalore/Bengaluru,5-8 Yrs,"['Backend', 'Publishing', 'Database design', 'Pharma', 'Architectural design', 'MySQL', 'Healthcare', 'HTTP']"
IOT Cloud Engineer,Skillety,Bangalore/Bengaluru,8-10 Yrs,"['Cloud computing', 'Computer vision', 'Enterprise integration', 'Staffing', 'Cloud', 'Active directory', 'Software development life cycle', 'Logistics']"
Senior Solution Engineer - IoT,Doppelio Technologies,Bangalore/Bengaluru,5-10 Yrs,"['Java', 'Communication Skills', 'Networking', 'C + +', 'Cloud', 'Programming', 'Python', 'Solution Architecture']"
Senior Solution Engineer - IoT,Doppelio Technologies,Bangalore/Bengaluru,5-10 Yrs,"['Java', 'Communication Skills', 'Test Automation', 'Sales Engineering', 'C + +', 'Cloud', 'Programming', 'Python']"
IoT Test Engineer,Datashrubs Solutions,Bangalore/Bengaluru,2-3 Yrs,"['EMI', 'Computer science', 'System testing', 'Debugging', 'oscilloscope', 'EMC', 'Product design', 'Firmware']"
Inside Sales Role - Internet of Things,Carbynetech India Pvt Ltd,Hyderabad/Secunderabad,0-2 Yrs,"['Sales', 'Internet of Things Sales', 'Inbound Sales', 'Lead Generation', 'Inside Sales', 'IT Sales', 'Inbound', 'Generation']"
Marketing/sales/project coordinator(experience in facility management),Protech (Progressive Technologies),"Hyderabad/Secunderabad, Chennai, Tamil Nadu, Delhi / NCR",0-5 Yrs,"['hvac', 'Electricals', 'technical support', 'Automation Engineering', 'Administration Management', 'Artificial Intelligence', 'Building Management System', 'Iot Sales']"
Business Development Manager_IoT Firm_Bangalore(HBR Layout),IoT Firm_Bangalore(HBR Layout),"Bangalore Rural, Karnataka",5-10 Yrs,"['sales.', 'Business Development', 'IOT', 'Layout', 'Development', 'Sales']"
SQL Application Developer - Front Office Solutions,Mclaren Strategic Solutions (mss),"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-5 Yrs,"['Order management', 'Front office', 'C++', 'Underwriting', 'Back office', 'Windows', 'Analytics', 'Monitoring']"
Application Developer,Accenture,"Hyderabad/Secunderabad, Bangalore/Bengaluru",7-12 Yrs,"['SAP FICO', 'Transport management', 'Downstream', 'c', 'sap fi', 'educational qualification', 'co', 'functional design']"
Application Developer,Accenture,"Hyderabad/Secunderabad, Bangalore/Bengaluru",5-7 Yrs,"['SAP FICO', 'Sales', 'SAP SD', 'sap fi', 'educational qualification', 'distribution', 'co', 'finance']"
Application Developer,Accenture,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",3-5 Yrs,"['Coding', 'Postgresql', 'Oracle', 'SQL', 'Technical documentation', 'Debugging', 'MongoDB', 'Troubleshooting']"
